1626831056283224,20210721093008800,779476,BUY,77,800
1626831056297611,20210721093008860,780177,SELL,83.94,100
1626831056325232,20210721093008970,781555,SELL,80.01,100
1626831056340712,20210721093009070,782472,SELL,84,100
1626831056341760,20210721093009090,782658,SELL,85.99,100
1626831056735045,20210721093009650,789254,SELL,82.6,100
1626831056746316,20210721093009800,790938,BUY,80,800
1626831058140661,20210721093010450,799024,SELL,80,200
1626831058140829,20210721093010450,799048,SELL,79.6,100
1626831058140925,20210721093010460,799072,SELL,80,100
1626831058140969,20210721093010460,799086,SELL,80,100
1626831058142863,20210721093010480,799359,SELL,80,100
1626831058479780,20210721093011000,803672,BUY,80.49,300
1626831058496644,20210721093011260,805685,BUY,79.6,100
1626831058884557,20210721093011920,811910,SELL,80,600
1626831058884628,20210721093011920,811920,SELL,80,600
1626831058884633,20210721093011920,811921,SELL,80,600
1626831058884635,20210721093011920,811923,SELL,80,600
1626831058884685,20210721093011920,811961,SELL,80,100
1626831058884689,20210721093011920,811964,SELL,80,100
1626831058888549,20210721093011980,812356,SELL,80,100
1626831058898963,20210721093012080,813271,SELL,80,100
1626831058902478,20210721093012100,813648,BUY,78.52,200
1626831058912761,20210721093012160,814607,SELL,80,200
1626831059574009,20210721093013430,831598,SELL,80,100
1626831059574011,20210721093013430,831600,SELL,80,100
1626831059574904,20210721093013490,831950,SELL,80.01,200
1626831059575169,20210721093013500,832088,SELL,80,200
1626831059576956,20210721093013550,832851,SELL,80.01,300
1626831061661045,20210721093016370,860475,SELL,80,100
1626831061730767,20210721093016890,864273,BUY,79.6,100
1626831063060086,20210721093017090,866438,SELL,80,100
1626831063755121,20210721093017200,867604,SELL,82.71,500
1626831063949755,20210721093017430,869575,BUY,79.61,100
1626831063949766,20210721093017430,869590,SELL,79.99,1700
1626831063949767,20210721093017430,869591,SELL,79.99,1100
1626831064767815,20210721093018010,872955,SELL,80,400
1626831064786158,20210721093018070,873809,SELL,79.98,100
1626831065473512,20210721093019030,882295,BUY,80,100
1626831066090766,20210721093019410,886718,SELL,80,100
1626831066132552,20210721093019620,888113,SELL,80,400
1626831068368199,20210721093022090,908946,BUY,77.09,1200
1626831071258936,20210721093025390,936018,SELL,79.98,1200
1626831071259229,20210721093025390,936036,SELL,79.97,1200
1626831072218470,20210721093027450,949939,SELL,79.96,600
1626831072289465,20210721093027770,953132,SELL,80,200
1626831072707066,20210721093028170,957004,SELL,79.95,100
1626831072707438,20210721093028180,957076,SELL,79.95,100
1626831072737625,20210721093028450,959609,SELL,81.43,100
1626831073107495,20210721093028740,961346,SELL,79.94,200
1626831073107523,20210721093028740,961348,SELL,79.94,200
1626831073111582,20210721093028750,961397,SELL,79.94,100
1626831073448546,20210721093029090,964321,SELL,79.94,200
1626831074280937,20210721093030270,973130,SELL,79.98,500
1626831077481838,20210721093033610,1000755,SELL,81.66,500
1626831078018331,20210721093034180,1006725,SELL,79.6,100
1626831078022164,20210721093034250,1007259,SELL,79.6,100
1626831079319619,20210721093034680,1010731,BUY,79.61,100
1626831080234820,20210721093036330,1021995,SELL,79.61,100
1626831080272689,20210721093036550,1023431,SELL,79.6,100
1626831081961166,20210721093037560,1032823,SELL,79.6,100
1626831081961357,20210721093037560,1032861,BUY,78.53,200
1626831081961358,20210721093037560,1032862,BUY,78.53,200
1626831081961363,20210721093037560,1032863,BUY,78.53,200
1626831081961371,20210721093037560,1032864,BUY,78.53,200
1626831081961516,20210721093037560,1032871,BUY,78.53,100
1626831081966806,20210721093037590,1033104,BUY,78.54,300
1626831082949416,20210721093038140,1036880,BUY,78.55,500
1626831082954106,20210721093038170,1037100,SELL,79.6,100
1626831082987050,20210721093038380,1038397,BUY,78.56,300
1626831083096611,20210721093039090,1042311,SELL,79.7,100
1626831083097686,20210721093039090,1042325,SELL,79.59,100
1626831083097747,20210721093039090,1042327,BUY,78.57,300
1626831083097750,20210721093039090,1042333,BUY,78.57,300
1626831083097806,20210721093039090,1042334,BUY,78.57,300
1626831083097809,20210721093039090,1042335,SELL,79.59,100
1626831083097814,20210721093039090,1042336,SELL,79.59,100
1626831083098049,20210721093039090,1042338,BUY,78.57,300
1626831083098492,20210721093039100,1042348,BUY,78.57,100
1626831083279693,20210721093039970,1048303,BUY,78.58,300
1626831083285718,20210721093040020,1048803,BUY,78.59,300
1626831083289165,20210721093040030,1048982,BUY,78.6,100
1626831083290118,20210721093040030,1049022,SELL,79.58,100
1626831083305289,20210721093040060,1049315,SELL,79.58,100
1626831083318268,20210721093040100,1049798,BUY,78.61,300
1626831083319071,20210721093040110,1049872,BUY,78.62,300
1626831083319072,20210721093040110,1049873,SELL,79.57,200
1626831083319077,20210721093040110,1049878,BUY,78.62,300
1626831083319078,20210721093040110,1049880,SELL,79.57,200
1626831083319237,20210721093040110,1049881,BUY,78.62,300
1626831083319368,20210721093040110,1049888,BUY,78.62,300
1626831083319411,20210721093040110,1049890,SELL,79.57,200
1626831083362873,20210721093040190,1050540,BUY,78.63,300
1626831085358849,20210721093041780,1061101,BUY,78.64,300
1626831085358853,20210721093041780,1061104,BUY,78.64,300
1626831085358856,20210721093041780,1061106,BUY,78.64,300
1626831085358870,20210721093041780,1061108,BUY,78.64,300
1626831085359252,20210721093041790,1061132,BUY,78.82,400
1626831085359475,20210721093041790,1061133,BUY,78.64,100
1626831085367774,20210721093041840,1061423,BUY,78.64,300
1626831085370077,20210721093041850,1061466,BUY,78.83,300
1626831085407620,20210721093042100,1063047,BUY,78.84,100
1626831085414550,20210721093042140,1063341,BUY,78.84,300
1626831085423014,20210721093042200,1063784,BUY,78.85,300
1626831085432026,20210721093042260,1064163,BUY,78.86,300
1626831085449676,20210721093042370,1064783,BUY,78.87,300
1626831086302388,20210721093043380,1073659,BUY,78.63,100
1626831086302774,20210721093043380,1073685,BUY,78.88,300
1626831086302842,20210721093043380,1073688,BUY,78.88,100
1626831086302953,20210721093043380,1073702,BUY,78.88,300
1626831086302963,20210721093043380,1073706,BUY,78.88,300
1626831086303110,20210721093043380,1073709,BUY,78.88,300
1626831086317175,20210721093043470,1074156,BUY,78.89,300
1626831087166094,20210721093044940,1082259,SELL,79.94,100
1626831087166941,20210721093044940,1082280,BUY,78.9,300
1626831087166945,20210721093044940,1082281,BUY,78.9,300
1626831087166950,20210721093044940,1082283,BUY,78.9,300
1626831087166999,20210721093044940,1082285,BUY,78.9,300
1626831087167537,20210721093044940,1082289,BUY,78.9,100
1626831087183528,20210721093045020,1082765,BUY,78.91,300
1626831089549381,20210721093046390,1093582,BUY,79.02,400
1626831089549607,20210721093046400,1093614,BUY,79.03,400
1626831089549618,20210721093046400,1093618,BUY,79.03,400
1626831089549620,20210721093046400,1093619,BUY,79.03,400
1626831089549623,20210721093046400,1093621,BUY,79.03,400
1626831089550621,20210721093046410,1093717,BUY,79.03,100
1626831089556160,20210721093046470,1094162,BUY,78.6,700
1626831089557893,20210721093046490,1094229,BUY,79.04,300
1626831091822495,20210721093049380,1113323,BUY,79.05,300
1626831091822517,20210721093049380,1113325,BUY,79.05,300
1626831091822557,20210721093049380,1113327,BUY,79.05,300
1626831091823377,20210721093049380,1113341,BUY,79.05,300
1626831091823744,20210721093049380,1113355,BUY,79.05,100
1626831091840438,20210721093049480,1114090,BUY,79.06,300
1626831092194971,20210721093050100,1118223,SELL,78.86,2000
1626831095722372,20210721093053930,1142885,SELL,78.89,600
1626831095722862,20210721093053930,1142914,BUY,78.92,100
1626831095722864,20210721093053930,1142915,BUY,78.92,100
1626831095722881,20210721093053930,1142916,BUY,78.92,100
1626831095723078,20210721093053930,1142923,SELL,79.56,100
1626831097539260,20210721093055850,1155687,SELL,79.95,300
1626831098921427,20210721093058360,1171936,SELL,90,100
1626831098953360,20210721093058390,1172172,SELL,79.55,100
1626831098954152,20210721093058400,1172180,SELL,79.55,100
1626831098954192,20210721093058400,1172181,SELL,79.55,100
1626831100360215,20210721093059660,1179178,SELL,79.54,100
1626831100591530,20210721093100140,1182460,SELL,79.06,100
1626831100920623,20210721093100350,1184065,SELL,81.43,200
1626831101972112,20210721093101260,1194453,SELL,80,500
1626831103200335,20210721093103750,1213353,BUY,78.93,600
1626831103200385,20210721093103760,1213366,BUY,78.94,600
1626831103200387,20210721093103760,1213368,BUY,78.94,600
1626831103200387,20210721093103760,1213371,BUY,78.94,600
1626831103200527,20210721093103760,1213420,BUY,79.07,100
1626831103200669,20210721093103760,1213455,SELL,79.55,100
1626831103200670,20210721093103760,1213456,SELL,79.55,100
1626831103200671,20210721093103760,1213457,SELL,79.55,100
1626831103200672,20210721093103760,1213458,BUY,78.95,600
1626831103311577,20210721093104410,1220218,BUY,79.06,100
1626831103312661,20210721093104420,1220269,SELL,79.54,100
1626831103313629,20210721093104420,1220323,SELL,79.54,100
1626831104184022,20210721093106130,1234348,BUY,78.92,100
1626831104185321,20210721093106140,1234394,SELL,79.53,200
1626831104185326,20210721093106140,1234399,BUY,79.07,100
1626831104185333,20210721093106140,1234402,BUY,79.07,100
1626831104185376,20210721093106140,1234403,SELL,79.53,200
1626831104185379,20210721093106140,1234404,SELL,79.53,200
1626831104186199,20210721093106150,1234544,BUY,79.07,100
1626831104430343,20210721093107400,1246757,SELL,79.45,500
1626831104430525,20210721093107400,1246784,SELL,79.44,500
1626831104430543,20210721093107400,1246790,SELL,79.44,500
1626831104430551,20210721093107400,1246792,SELL,79.44,500
1626831104430702,20210721093107400,1246799,SELL,79.38,300
1626831104430718,20210721093107400,1246800,SELL,79.44,100
1626831104476533,20210721093107670,1249218,SELL,78.9,100
1626831104476707,20210721093107680,1249261,SELL,79.37,300
1626831104476727,20210721093107680,1249270,SELL,79.37,300
1626831104476735,20210721093107680,1249272,SELL,79.37,300
1626831104500337,20210721093107790,1250103,SELL,78.9,100
1626831104528314,20210721093108040,1251966,SELL,79.36,100
1626831104532232,20210721093108060,1252182,SELL,79.36,100
1626831104677025,20210721093109270,1260610,SELL,79.35,200
1626831104677076,20210721093109270,1260614,SELL,79.35,200
1626831104677078,20210721093109270,1260615,SELL,79.35,200
1626831104677348,20210721093109270,1260627,SELL,79.35,100
1626831104734023,20210721093109560,1262609,SELL,78.9,100
1626831104734612,20210721093109560,1262642,SELL,79.3,500
1626831104852293,20210721093110110,1268778,BUY,78.94,500
1626831104917846,20210721093110400,1271933,BUY,79.08,100
1626831104934491,20210721093110470,1272331,SELL,78.9,100
1626831104935398,20210721093110470,1272357,SELL,79.29,500
1626831104935622,20210721093110470,1272360,BUY,78.95,100
1626831104935624,20210721093110470,1272362,SELL,79.29,500
1626831104935632,20210721093110470,1272363,SELL,79.29,500
1626831105220657,20210721093110890,1275254,BUY,79.38,100
1626831105220847,20210721093110890,1275290,SELL,79.28,100
1626831105222463,20210721093110920,1275523,BUY,79.38,100
1626831105315243,20210721093111450,1279974,SELL,79.28,100
1626831105315357,20210721093111450,1279981,BUY,79.38,100
1626831105316768,20210721093111460,1280037,SELL,79.28,100
1626831105658491,20210721093112280,1285703,SELL,78.9,100
1626831105658622,20210721093112280,1285722,SELL,79.27,100
1626831105658669,20210721093112280,1285756,SELL,79.27,100
1626831105675576,20210721093112510,1287234,BUY,78.95,300
1626831106406057,20210721093113390,1295788,BUY,78.96,100
1626831106406157,20210721093113390,1295796,BUY,78.95,100
1626831106406158,20210721093113390,1295797,BUY,79.29,100
1626831106406292,20210721093113400,1295831,BUY,78.97,100
1626831107519514,20210721093116320,1317764,SELL,79.29,100
1626831107521116,20210721093116330,1317815,BUY,78.98,100
1626831108573775,20210721093119170,1341340,BUY,79,600
1626831108603562,20210721093119410,1343756,BUY,78.99,100
1626831109808835,20210721093121690,1360818,SELL,79.6,100
1626831112401939,20210721093125400,1392397,BUY,79.01,100
1626831113243884,20210721093127440,1404841,BUY,79.02,100
1626831114101772,20210721093128440,1414785,BUY,79.02,200
1626831117041064,20210721093134400,1456167,BUY,79.03,100
1626831117041297,20210721093134410,1456191,BUY,79.04,100
1626831117050954,20210721093134440,1456428,BUY,79.03,300
1626831117387703,20210721093134640,1457874,BUY,79.27,100
1626831117409823,20210721093134870,1459131,SELL,79.28,100
1626831122399458,20210721093143400,1517479,BUY,79.28,100
1626831123188330,20210721093144250,1522965,BUY,79.28,100
1626831124347465,20210721093146410,1537450,BUY,79.27,100
1626831124348510,20210721093146420,1537482,BUY,79.28,100
1626831124408758,20210721093146890,1540065,BUY,79.3,500
1626831124408828,20210721093146890,1540077,BUY,79.29,100
1626831124409212,20210721093146900,1540084,SELL,79.51,1000
1626831124474011,20210721093147490,1543373,SELL,79.02,100
1626831124479215,20210721093147550,1543656,SELL,79.02,100
1626831124479608,20210721093147550,1543682,SELL,79.5,300
1626831124892725,20210721093149070,1552796,SELL,80.2,500
1626831124893308,20210721093149080,1552858,SELL,79.46,400
1626831125518369,20210721093150130,1560146,SELL,79.02,100
1626831125559383,20210721093150510,1561985,SELL,79.02,400
1626831125559800,20210721093150510,1561995,SELL,79.45,300
1626831125559808,20210721093150510,1561996,BUY,79.03,200
1626831125559810,20210721093150510,1561999,BUY,79.03,100
1626831125559850,20210721093150510,1562000,BUY,79.03,100
1626831125559851,20210721093150510,1562001,BUY,79.03,100
1626831125559868,20210721093150510,1562002,BUY,79.03,200
1626831125559893,20210721093150510,1562003,SELL,79.45,400
1626831125559898,20210721093150510,1562004,BUY,79.03,200
1626831126022055,20210721093150800,1563305,SELL,79,1000
1626831126022199,20210721093150800,1563328,SELL,79.44,700
1626831126023994,20210721093150810,1563348,SELL,79.44,200
1626831126033354,20210721093150870,1563619,SELL,79.43,400
1626831126117870,20210721093151600,1568004,SELL,79.42,400
1626831126170825,20210721093151920,1570389,SELL,79.28,500
1626831126171363,20210721093151930,1570421,SELL,79.27,100
1626831126171782,20210721093151930,1570451,SELL,79.23,500
1626831126172164,20210721093151930,1570461,SELL,79.27,200
1626831126261892,20210721093152410,1574611,BUY,79.27,400
1626831126262472,20210721093152420,1574634,SELL,79.27,100
1626831126262481,20210721093152420,1574636,SELL,79.27,100
1626831126262777,20210721093152420,1574652,SELL,79.27,1000
1626831126262811,20210721093152420,1574653,SELL,79.27,400
1626831126544735,20210721093153280,1579639,SELL,79.02,400
1626831127924364,20210721093155400,1593620,SELL,79.26,300
1626831134642258,20210721093205510,1666150,SELL,78.51,1000
1626831134644446,20210721093205520,1666174,BUY,78.52,100
1626831134644447,20210721093205520,1666175,BUY,78.52,100
1626831134644449,20210721093205520,1666176,SELL,79.01,300
1626831134644464,20210721093205520,1666177,SELL,79.01,400
1626831134644466,20210721093205520,1666178,SELL,79.01,400
1626831134644480,20210721093205520,1666179,SELL,78.92,100
1626831134648774,20210721093205520,1666187,SELL,79.01,200
1626831134648860,20210721093205520,1666194,SELL,79.01,100
1626831134957786,20210721093205540,1666276,BUY,78.51,200
1626831136813908,20210721093207190,1679236,BUY,78.53,300
1626831136817171,20210721093207190,1679297,SELL,78.91,100
1626831136817252,20210721093207190,1679298,SELL,78.91,100
1626831136818805,20210721093207190,1679354,SELL,78.91,200
1626831136859385,20210721093207290,1680515,BUY,78.54,200
1626831137880225,20210721093209150,1693091,BUY,79.02,200
1626831137880689,20210721093209150,1693124,SELL,78.9,200
1626831137880706,20210721093209150,1693125,BUY,78.55,200
1626831140637444,20210721093213350,1724479,BUY,78.56,200
1626831140637941,20210721093213360,1724503,BUY,78.57,100
1626831140637943,20210721093213360,1724505,BUY,78.57,200
1626831140637952,20210721093213360,1724506,BUY,78.57,100
1626831140637980,20210721093213360,1724508,BUY,78.57,200
1626831140641198,20210721093213380,1724674,BUY,78.56,200
1626831140673564,20210721093213490,1725462,BUY,78.91,300
1626831140685081,20210721093213540,1725838,BUY,78.91,200
1626831140686793,20210721093213640,1726472,BUY,79.01,100
1626831140687091,20210721093213650,1726559,BUY,78.91,300
1626831140701960,20210721093213830,1727590,BUY,78.9,100
1626831142223609,20210721093216050,1741878,BUY,78.95,100
1626831142266836,20210721093216240,1743679,BUY,78.56,700
1626831146121453,20210721093221040,1774335,BUY,78,500
1626831146876213,20210721093222200,1782706,BUY,78.96,700
1626831146890319,20210721093222260,1783175,SELL,79.01,500
1626831148615495,20210721093224860,1799316,SELL,80.39,100
1626831151887769,20210721093229560,1828933,SELL,81.96,200
1626831154032303,20210721093230890,1837634,BUY,79,300
1626831154049119,20210721093230990,1838384,BUY,79.01,100
1626831155205380,20210721093232590,1848396,SELL,79,500
1626831155206481,20210721093232600,1848461,SELL,78.96,100
1626831163144915,20210721093243100,1906844,SELL,79.38,200
1626831167492370,20210721093247420,1930854,BUY,78.97,100
1626831169154362,20210721093249020,1939320,BUY,78.97,100
1626831170470366,20210721093250450,1948123,SELL,78.95,100
1626831170525072,20210721093250510,1948341,SELL,78.95,100
1626831172512592,20210721093252410,1959705,BUY,79,100
1626831172512598,20210721093252410,1959707,BUY,79,100
1626831172670242,20210721093252650,1961076,SELL,78.95,100
1626831173703767,20210721093253130,1963553,SELL,78.95,400
1626831173745507,20210721093253540,1965668,SELL,84.56,300
1626831174264646,20210721093254030,1967809,SELL,78.95,400
1626831176032726,20210721093255820,1978476,SELL,80.56,200
1626831187847148,20210721093307600,2057944,SELL,80.4,300
1626831193663641,20210721093312350,2088587,SELL,85,200
1626831193695549,20210721093312550,2089900,SELL,78.9,400
1626831193696105,20210721093312560,2089918,BUY,78.57,300
1626831193696123,20210721093312560,2089919,BUY,78.57,100
1626831193696149,20210721093312560,2089920,BUY,78.57,400
1626831193696178,20210721093312560,2089921,BUY,78.57,400
1626831193698844,20210721093312580,2090052,BUY,78.58,800
1626831193764330,20210721093312990,2092868,BUY,78.9,300
1626831193764716,20210721093312990,2092901,BUY,78.59,400
1626831193764773,20210721093312990,2092911,BUY,78.59,400
1626831193764988,20210721093312990,2092926,BUY,78.59,300
1626831193765236,20210721093312990,2092941,BUY,78.59,500
1626831193798844,20210721093313170,2095085,BUY,78.6,200
1626831193800515,20210721093313180,2095148,BUY,78.61,100
1626831193800630,20210721093313180,2095151,BUY,78.61,100
1626831193838729,20210721093313330,2096487,BUY,78.62,300
1626831193919504,20210721093313620,2098240,BUY,78.55,100
1626831193939878,20210721093313740,2098813,BUY,78.62,300
1626831195029904,20210721093314990,2105411,BUY,78.63,200
1626831195030263,20210721093314990,2105423,BUY,78.64,200
1626831195030264,20210721093314990,2105424,BUY,78.64,100
1626831195030818,20210721093315000,2105434,BUY,78.64,200
1626831195339914,20210721093315120,2106272,BUY,78.65,800
1626831195339944,20210721093315120,2106287,BUY,78.95,100
1626831195340034,20210721093315120,2106294,BUY,78.66,800
1626831195356046,20210721093315200,2107119,BUY,78.95,200
1626831197785436,20210721093317680,2123174,SELL,79.01,300
1626831197785473,20210721093317680,2123175,BUY,78.66,800
1626831197785474,20210721093317680,2123176,BUY,78.66,100
